router,type,owner,chassis,pop,address,city,state,clli_code,isis_interface,adj_router,adj_router_type,adj_router_owner,adj_router_chassis,adj_interface,bandwidth_kbps
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae3,ESP11.HOU2,ESP,GBLX,7750-SR-12,ae1,10000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae15,ESP2.HOU1,ESP,GBLX,7750-SR-12,ae3,10000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae4,ESP21.HOU2,ESP,GBLX,7750-SR-12,ae1,100000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae16,EVCR1.HOU1,EVCR,GBLX,7750-SR-12,ae3,30000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae9,HOU1-CR1,CR,TWTC-JUNIPER,MX960,ae9.0,40000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae19,LCH1-CR1,CR,TWTC-JUNIPER,MX480,ae1.0,20000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae13,MAR1.HOU1,MAR,GBLX,M120,ae1.0,10000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae5,PR1.HOU2,PR,GBLX,MX104,ae0.0,10000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae6,PR2.HOU2,PR,GBLX,MX104,ae0.0,10000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae18,SCR1.BTR1,SCR,GBLX,MX10003,ae1.0,100000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae20,SCR2.SAT1,SCR,GBLX,MX10003,ae1.0,100000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae1,SDR2.HOU2,SDR,GBLX,7750-SR-12e,ae1,300000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae2,SDR2.PHX1,SDR,GBLX,7750-SR-12e,ae11,300000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae17,SDR3.ATL2,SDR,GBLX,MX10008,ae10.0,300000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae31,VAR1.HOU4,VAR,TWTC-JUNIPER,MX10003,ae20.0,100000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae30,VAR2.MCA1,VAR,TWTC-JUNIPER,MX10003,ae20.0,100000000
SDR1.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae10,VPE1.HOU3,VPE,GBLX,MX480,ae0.0,40000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,xe-9/1/39.3021,ERR41.HOU2,ERR,GBLX,VRR,em1.0,10000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,xe-9/1/39.3022,ERR42.HOU2,ERR,GBLX,VRR,em1.0,10000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae12,ESP1.HOU1,ESP,GBLX,7750-SR-12,ae4,20000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae4,ESP11.HOU2,ESP,GBLX,7750-SR-12,ae2,10000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae13,ESP2.HOU1,ESP,GBLX,7750-SR-12,ae4,10000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae5,ESP21.HOU2,ESP,GBLX,7750-SR-12,ae2,100000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae14,EVCR2.HOU1,EVCR,GBLX,7750-SR-12,ae3,30000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae9,HOU1-CR2,CR,TWTC-JUNIPER,MX960,ae9.0,40000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae11,MAR1.HOU1,MAR,GBLX,M120,ae2.0,10000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae6,PR1.HOU2,PR,GBLX,MX104,ae1.0,10000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae7,PR2.HOU2,PR,GBLX,MX104,ae1.0,10000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae30,SCR2.AUS1,SCR,GBLX,MX10003,ae1.0,100000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae1,SDR1.HOU2,SDR,GBLX,7750-SR-12e,ae1,300000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae2,SDR1.MIA1,SDR,GBLX,7750-SR-12e,ae15,300000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae3,SDR2.DAL1,SDR,GBLX,7750-SR-12e,ae30,300000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae31,VAR2.HOU4,VAR,TWTC-JUNIPER,MX10003,ae20.0,100000000
SDR2.HOU2,SDR,GBLX,7750-SR-12e,HOU2,2300 LYONS AVE,HOUSTON,TEXAS,HSTGTX05,ae10,VPE2.HOU3,VPE,GBLX,MX480,ae0.0,40000000
VPE1.HOU3,VPE,GBLX,MX480,HOU3,1124 HARDY ST,HOUSTON,TEXAS,HSTPTXVH,ae0.0,SDR1.HOU2,SDR,GBLX,7750-SR-12e,ae10,40000000
VPE1.HOU3,VPE,GBLX,MX480,HOU3,1124 HARDY ST,HOUSTON,TEXAS,HSTPTXVH,ae1.0,VPE2.HOU3,VPE,GBLX,MX480,ae1.0,40000000
VPE2.HOU3,VPE,GBLX,MX480,HOU3,1124 HARDY ST,HOUSTON,TEXAS,HSTPTXVH,ae0.0,SDR2.HOU2,SDR,GBLX,7750-SR-12e,ae10,40000000
VPE2.HOU3,VPE,GBLX,MX480,HOU3,1124 HARDY ST,HOUSTON,TEXAS,HSTPTXVH,ae1.0,VPE1.HOU3,VPE,GBLX,MX480,ae1.0,40000000
BEAR1.HOU1,BEAR,L3,7950-XRS-20,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae1.11,BEAR2.HOU1,BEAR,L3,7950-XRS-20,ae1.11,800000000
BEAR1.HOU1,BEAR,L3,7950-XRS-20,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae6.3502,EDGE3.HOU1,EDGE,L3,PTX10008,ae4.3502,1000000000
BEAR2.HOU1,BEAR,L3,7950-XRS-20,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae1.11,BEAR1.HOU1,BEAR,L3,7950-XRS-20,ae1.11,800000000
BEAR2.HOU1,BEAR,L3,7950-XRS-20,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae7.3601,EDGE4.HOU1,EDGE,L3,PTX10008,ae4.3601,900000000
EAR1.HOU1,EAR,L3,7750-SR-12,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae1.13,EDGE3.HOU1,EDGE,L3,PTX10008,ae9.13,20000000
EAR1.HOU1,EAR,L3,7750-SR-12,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae5.14,EDGE4.HOU1,EDGE,L3,PTX10008,ae7.14,20000000
EDGE1.HOU1,EDGE,L3,M120,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae1.15,EDGE3.HOU1,EDGE,L3,PTX10008,ae18.15,null
EDGE1.HOU1,EDGE,L3,M120,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae2.25,EDGE4.HOU1,EDGE,L3,PTX10008,ae18.25,null
EDGE3.HOU1,EDGE,L3,PTX10008,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae4.3502,BEAR1.HOU1,BEAR,L3,7950-XRS-20,ae6.3502,null
EDGE3.HOU1,EDGE,L3,PTX10008,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae9.13,EAR1.HOU1,EAR,L3,7750-SR-12,ae1.13,null
EDGE3.HOU1,EDGE,L3,PTX10008,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae3.3501,EAR1.NOR1,EAR,L3,7750-SR-2s,ae3.3501,null
EDGE3.HOU1,EDGE,L3,PTX10008,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae5.5,EAR1.SAT1,EAR,L3,7750-SR-2s,ae5.5,null
EDGE3.HOU1,EDGE,L3,PTX10008,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae2.3504,EBR1.DAL1,EBR,L3,PTX10008,ae8.3504,null
EDGE3.HOU1,EDGE,L3,PTX10008,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae18.15,EDGE1.HOU1,EDGE,L3,M120,ae1.15,null
EDGE3.HOU1,EDGE,L3,PTX10008,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae1.11,EDGE4.HOU1,EDGE,L3,PTX10008,ae1.11,null
EDGE4.HOU1,EDGE,L3,PTX10008,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae4.3601,BEAR2.HOU1,BEAR,L3,7950-XRS-20,ae7.3601,null
EDGE4.HOU1,EDGE,L3,PTX10008,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae5.5,EAR1.AUS1,EAR,L3,7750-SR-2s,ae5.5,null
EDGE4.HOU1,EDGE,L3,PTX10008,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae7.14,EAR1.HOU1,EAR,L3,7750-SR-12,ae5.14,null
EDGE4.HOU1,EDGE,L3,PTX10008,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae2.3604,EBR2.ATL1,EBR,L3,7950-XRS-20,ae8.3604,null
EDGE4.HOU1,EDGE,L3,PTX10008,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae18.25,EDGE1.HOU1,EDGE,L3,M120,ae2.25,null
EDGE4.HOU1,EDGE,L3,PTX10008,HOU1,12001 NORTH FWY,HOUSTON,TEXAS,HSTQTX02,ae1.11,EDGE3.HOU1,EDGE,L3,PTX10008,ae1.11,null
IAH-EDGE-09,EDGE,QCC,M320,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ge-0/0/0.0,IAH-PCOR-03,PCOR,QCC,MX960,xe-1/1/1.0,10000000
IAH-EDGE-09,EDGE,QCC,M320,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ge-1/0/0.0,IAH-PCOR-04,PCOR,QCC,MX960,xe-1/1/1.0,10000000
IAH-EDGE-18,EDGE,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae0.0,IAH-PCOR-03,PCOR,QCC,MX960,ae5.0,40000000
IAH-EDGE-18,EDGE,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae1.0,IAH-PCOR-04,PCOR,QCC,MX960,ae5.0,40000000
IAH-EDGE-19,EDGE,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae0.0,IAH-PCOR-03,PCOR,QCC,MX960,ae12.0,40000000
IAH-EDGE-19,EDGE,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae1.0,IAH-PCOR-04,PCOR,QCC,MX960,ae11.0,40000000
IAH-ISEC-01,ISEC,QCC,MX480,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae0.902,IAH-PRIV-22,PRIV,QCC,7750-SR-12,lag-5:902.*,null
IAH-L3RR-01,L3RR,QCC,MX240,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,xe-1/0/0.0,IAH-PCOR-03,PCOR,QCC,MX960,xe-3/3/3.0,10000000
IAH-L3RR-01,L3RR,QCC,MX240,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,xe-1/1/0.0,IAH-PCOR-04,PCOR,QCC,MX960,xe-3/3/3.0,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae9.0,AUS-PRIV-20,PRIV,QCC,7750-SR-12,ae2,20000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae14.0,CHC-PCOR-02,PCOR,QCC,MX960,ae4.0,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae17.0,DAL-PRIV-20,PRIV,QCC,7750-SR-12,ae7,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae3.0,FTW-PCOR-21,PCOR,QCC,7950-XRS-20,ae3,300000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,xe-1/1/1.0,IAH-EDGE-09,EDGE,QCC,M320,ge-0/0/0.0,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae5.0,IAH-EDGE-18,EDGE,QCC,MX960,ae0.0,40000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae12.0,IAH-EDGE-19,EDGE,QCC,MX960,ae0.0,40000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,xe-3/3/3.0,IAH-L3RR-01,L3RR,QCC,MX240,xe-1/0/0.0,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,xe-1/2/1.0,IAH-NGSR-01,NGSR,QCC,7609,TenGigabitEthernet4/1,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,xe-0/2/0.0,IAH-NSSP-01,NSSP,QCC,7613,TenGigabitEthernet12/0/0,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae0.0,IAH-PCOR-04,PCOR,QCC,MX960,ae0.0,200000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae19.0,IAH-PRIV-13,PRIV,QCC,ASR9K,Bundle-Ether1,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae21.0,IAH-PRIV-14,PRIV,QCC,ASR9K,Bundle-Ether1,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae22.0,IAH-PRIV-15,PRIV,QCC,ASR9K,Bundle-Ether1,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae23.0,IAH-PRIV-16,PRIV,QCC,ASR9K,Bundle-Ether1,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae26.0,IAH-PRIV-20,PRIV,QCC,7750-SR-12,ae5,30000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae11.0,IAH-PRIV-21,PRIV,QCC,7750-SR-12,ae1,20000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae13.0,IAH-PRIV-22,PRIV,QCC,7750-SR-12,ae1,20000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae20.0,IAH-SVCS-10,SVCS,QCC,MX480,ae0.0,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae28.13,IAH-VIRR-01,VIRR,QCC,VRR,em0.0,null
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae28.14,IAH-VIRR-02,VIRR,QCC,VRR,em0.0,null
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,xe-2/0/1.0,IAH-VSMR-01,VSMR,QCC,7609,TenGigabitEthernet8/4,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae18.0,IAH-VSMR-03,VSMR,QCC,MX10003,ae3.0,20000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae24.0,NWO-PRIV-11,PRIV,QCC,ASR9K,Bundle-Ether2,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae16.0,NWO-PRIV-20,PRIV,QCC,7750-SR-12,ae2,10000000
IAH-PCOR-03,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae15.0,SNA-PRIV-20,PRIV,QCC,7750-SR-12,ae2,20000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae2.0,BB-FOLYALXA-JX4-01,BB,LC,MX480,ae2.0,20000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae16.0,FRP-PCOR-21,PCOR,QCC,7950-XRS-40,ae20,300000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae10.0,HLR-PCOR-21,PCOR,QCC,7950-XRS-40,ae8,10000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,xe-1/1/1.0,IAH-EDGE-09,EDGE,QCC,M320,ge-1/0/0.0,10000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae5.0,IAH-EDGE-18,EDGE,QCC,MX960,ae1.0,40000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae11.0,IAH-EDGE-19,EDGE,QCC,MX960,ae1.0,40000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,xe-3/3/3.0,IAH-L3RR-01,L3RR,QCC,MX240,xe-1/1/0.0,10000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,xe-1/2/1.0,IAH-NGSR-02,NGSR,QCC,7609,TenGigabitEthernet4/1,10000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,xe-0/2/0.0,IAH-NSSP-01,NSSP,QCC,7613,TenGigabitEthernet13/0/0,10000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae0.0,IAH-PCOR-03,PCOR,QCC,MX960,ae0.0,200000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae13.0,IAH-PRIV-13,PRIV,QCC,ASR9K,Bundle-Ether2,10000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae14.0,IAH-PRIV-14,PRIV,QCC,ASR9K,Bundle-Ether2,10000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae15.0,IAH-PRIV-15,PRIV,QCC,ASR9K,Bundle-Ether2,10000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae1.0,IAH-PRIV-16,PRIV,QCC,ASR9K,Bundle-Ether2,10000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae26.0,IAH-PRIV-20,PRIV,QCC,7750-SR-12,ae6,30000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae9.0,IAH-PRIV-21,PRIV,QCC,7750-SR-12,ae2,20000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae4.0,IAH-PRIV-22,PRIV,QCC,7750-SR-12,ae2,20000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae20.0,IAH-SVCS-10,SVCS,QCC,MX480,ae1.0,10000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae28.15,IAH-VIRR-01,VIRR,QCC,VRR,em1.0,null
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae28.16,IAH-VIRR-02,VIRR,QCC,VRR,em1.0,null
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,xe-2/0/1.0,IAH-VSMR-02,VSMR,QCC,7609,TenGigabitEthernet8/4,10000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae18.0,IAH-VSMR-04,VSMR,QCC,MX10003,ae3.0,20000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae17.0,SNA-PRIV-11,PRIV,QCC,ASR9K,Bundle-Ether3,10000000
IAH-PCOR-04,PCOR,QCC,MX960,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae3.0,TCS-PCOR-04,PCOR,QCC,MX960,ae4.0,200000000
IAH-PRIV-13,PRIV,QCC,ASR9K,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,Bundle-Ether1,IAH-PCOR-03,PCOR,QCC,MX960,ae19.0,10000000
IAH-PRIV-13,PRIV,QCC,ASR9K,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,Bundle-Ether2,IAH-PCOR-04,PCOR,QCC,MX960,ae13.0,10000000
IAH-PRIV-14,PRIV,QCC,ASR9K,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,Bundle-Ether1,IAH-PCOR-03,PCOR,QCC,MX960,ae21.0,10000000
IAH-PRIV-14,PRIV,QCC,ASR9K,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,Bundle-Ether2,IAH-PCOR-04,PCOR,QCC,MX960,ae14.0,10000000
IAH-PRIV-15,PRIV,QCC,ASR9K,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,Bundle-Ether1,IAH-PCOR-03,PCOR,QCC,MX960,ae22.0,10000000
IAH-PRIV-15,PRIV,QCC,ASR9K,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,Bundle-Ether2,IAH-PCOR-04,PCOR,QCC,MX960,ae15.0,10000000
IAH-PRIV-16,PRIV,QCC,ASR9K,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,Bundle-Ether1,IAH-PCOR-03,PCOR,QCC,MX960,ae23.0,10000000
IAH-PRIV-16,PRIV,QCC,ASR9K,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,Bundle-Ether2,IAH-PCOR-04,PCOR,QCC,MX960,ae1.0,10000000
IAH-PRIV-20,PRIV,QCC,7750-SR-12,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae5,IAH-PCOR-03,PCOR,QCC,MX960,ae26.0,30000000
IAH-PRIV-20,PRIV,QCC,7750-SR-12,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae6,IAH-PCOR-04,PCOR,QCC,MX960,ae26.0,30000000
IAH-PRIV-21,PRIV,QCC,7750-SR-12,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae1,IAH-PCOR-03,PCOR,QCC,MX960,ae11.0,20000000
IAH-PRIV-21,PRIV,QCC,7750-SR-12,IAH,8413 HEMPSTEAD RD,HOUSTON,TEXAS,HSTSTXJV,ae2,IAH-PCOR-04,PCOR,QCC,MX960,ae9.0,20000000
