location_code,short_name,location_name,address,address_2,city,state,postal_code,country,timezone_name,timezone_offset,latitude,longitude,region
ENNSTXBR,dal94,Dallas94,3910 S I 45,,ENNIS,TEXAS,75119,US,CENTRAL TIME,-6,32.308578,-96.590897,
TRRIINDK,tht1,TerreHaute1,800 OHIO ST,,TERRE HAUTE,INDIANA,47807,US,EASTERN TIME,-5,39.465748,-87.405487,
ISHPMICK,mqt1,Marquette1,1705 ASH ST,,ISHPEMING,MICHIGAN,49849,US,EASTERN TIME,-5,46.507523,-87.666,
SLFRENAX,man13,Manchesteruk13,THE QUAYS,BBC BRIDGE HOUSE,SALFORD,,M50 2TH,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,53.474121,-2.29037,
WLTNENAA,tau1,Taunton1,HIGHER POOLE,,WELLINGTON,SOMERSET,TA21 9HW,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,50.98988,-3.21171,
CHCGILBT,chi93,Chicago93,141 W JACKSON BLVD,,CHICAGO,ILLINOIS,60604,US,CENTRAL TIME,-6,41.877495,-87.632271,
SUISCABV,sui2,Suisun2,6732 CREED RD,,SUISUN CITY,CALIFORNIA,94585,US,PACIFIC TIME,-8,38.241684,-121.814201,
TULSOKTS,tul18,Tulsa18,4000 N MINGO RD,SOUTH TERMINAL,TULSA,OKLAHOMA,74116,US,CENTRAL TIME,-6,36.206093,-95.868866,
TOLDOHEA,tol5,Toledo5,4247 DORR ST,,TOLEDO,OHIO,43607,US,EASTERN TIME,-5,41.652611,-83.642311,
WLFYINZZ,lfy1,LafayetteIN1,2605 YEAGER RD,,WEST LAFAYETTE,INDIANA,47906,US,EASTERN TIME,-5,40.45599,-86.925301,
SLGHEN70,lon96,London96,1 BANBURY AVE,,SLOUGH,SLOUGH,SL1 4LH,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,51.52581,-0.63344,
FRNFGEAI,frf20,Frankfurt20,HANAUER LANDSTR 296,,FRANKFURT AM MAIN,HESSE,60314,DE,CET  CENTRAL EUROPEAN,1,50.119781,8.73435,
STKHSW27,stk6,Stockholm6,11 ESBOGATAN,,STOCKHOLM,STOCKHOLM COUNTY,164 74,SE,CET  CENTRAL EUROPEAN,1,59.422691,17.91857,
BLGRYGBF,xrs1,RepublicOfSerbia1,47-49 ULICA BEOGRADSKA,,BEOGRAD,BELGRADE,11000,RS,CET  CENTRAL EUROPEAN,1,44.806465,20.47047,
CNBLIAYA,oma17,Omaha17,4700 GIFFORD RD,,COUNCIL BLUFFS,IOWA,51501,US,CENTRAL TIME,-6,41.212334,-95.879311,
CRNTAGAM,crs5,Corrientes5,CATAMARCA 1361,,CORRIENTES,CORRIENTES,3400,AR,"BUENOS AIRES, GREENLAND",-3,-27.47422,-58.833698,
VNNZCA12,lax85,LosAngeles85,7850 RUFFNER AVE,,VAN NUYS,CALIFORNIA,91406,US,PACIFIC TIME,-8,34.214275,-118.496742,
LIMAPUDB,lim6,Lima6,PANAMERICANA SUR CERRO QUIPA KM 56,,LIMA,LIMA,15857,PE,EASTERN TIME,-5,-12.062106,-77.03653,
VLVRBGAM,bru8,Brussels8,MEDIALAAN 1,,VILVOORDE,FLEMISH BRABANT,1800,BE,CET  CENTRAL EUROPEAN,1,50.913651,4.39998,
SOFABLDN,sof5,Sofia5,3 ULITSA GRIGORIY GORBATENKO,SDC2,SOFYA,SOFIA-GRAD,1784,BG,"ATHENS, BERIUT, CAIRO",2,42.656143,23.369606,
SHIPPABO,har47,Harrisburg47,258 AIRPORT RD,,SHIPPENSBURG,PENNSYLVANIA,17257,US,EASTERN TIME,-5,40.050442,-77.469543,
SHBGMDAM,hgt2,Hagerstown2,17399 SNYDERS LANDING RD,,SHARPSBURG,MARYLAND,21782,US,EASTERN TIME,-5,39.460033,-77.764404,
HVSMNLAL,ams15,Amsterdam15,KOOS POSTEMALAAN 2,,HILVERSUM,NOORD-HOLLAND,1217 PG,NL,CET  CENTRAL EUROPEAN,1,52.24115,5.16917,
HLSMMOXA,jef1,JeffersonCity1,116 W HILLCREST AVE,,HOLTS SUMMIT,MISSOURI,65043,US,CENTRAL TIME,-6,38.640404,-92.123138,
BRSLBG06,bru9,Brussels9,WEZEMBEEKSTRAAT 2,,ZAVENTEM,FLEMISH BRABANT,1930,BE,CET  CENTRAL EUROPEAN,1,50.87059,4.47615,
BRESITCB,mln7,Milan7,VIA FRANCESCO PEROTTI 18,,BRESCIA,BRESCIA,25125,IT,CET  CENTRAL EUROPEAN,1,45.513863,10.155554,
BRESITCC,mln8,Milan8,VIA ACHILLE GRANDI 32,,BRESCIA,BRESCIA,25125,IT,CET  CENTRAL EUROPEAN,1,45.511909,10.162204,
GIZAEGAN,xeg4,Egypt4,CAIRO-ALEXANDRIA DESERT RD,TELECOM EGYPT DATACENTER,GIZA,AL JIZAH,12577,EG,"ATHENS, BERIUT, CAIRO",2,30.070208,31.023222,
ALXNEGAM,xeg5,Egypt5,111 ISMAIL MAHANA ST,,ALEXANDRIA,AL ISKANDARIYAH,21517,EG,"ATHENS, BERIUT, CAIRO",2,31.192368,29.899797,
FRNMGEBP,frf21,Frankfurt21,LAERCHEN STR. 110,EQUINIX FR6,FRANKFURT AM MAIN,HESSE,65933,DE,CET  CENTRAL EUROPEAN,1,50.096912,8.58833,
LSANCAHK,lax86,LosAngeles86,7800 BEVERLY BLVD,CBS Television City,LOS ANGELES,CALIFORNIA,90036,US,PACIFIC TIME,-8,34.075943,-118.359154,
LSVLNV94,lvg27,LasVegas27,7185 POLLOCK DR,,LAS VEGAS,NEVADA,89119,US,PACIFIC TIME,-8,36.059174,-115.145668,
SLTLXDBC,sll1,Saltillo1,"CALLE SALVADOR GONZALEZ LOBO NO. 799, COL. REPUBLICA",,SALTILLO,COAHUILA,25280,MX,CENTRAL TIME,-6,25.437035,-100.986038,
ENTRFRAC,ahp1,AlpesDeHauteProvence1,LE BAUMAS,,ENTREPIERRES,,4200,FR,CET  CENTRAL EUROPEAN,1,44.171913,5.956353,
MLRVFRAA,ahp2,AlpesDeHauteProvence2,LE MARTINET,,MEOLANS REVEL,,4340,FR,CET  CENTRAL EUROPEAN,1,44.396648,6.475058,
VLSPFRAA,mrs4,Marseille4,"ZONE DACTIVITE DU CASTELET, LOT 112 SECTEUR U2",,VILLERS-SAINT-PAUL,PROVENCE-ALPS-FRENCH RIVIERA,13115,FR,CET  CENTRAL EUROPEAN,1,43.693802,5.732244,
FOSSITAI,tur3,Turin3,STRADA PROVINCIALE FOSSANO-LEVALDIGI-VIA CERESOLIA,,FOSSANO,PIEMONTE,12045,IT,CET  CENTRAL EUROPEAN,1,44.554241,7.70435,
VNDIITAA,tur4,Turin4,337 STRADA PROVINCIALE,,VINADIO,PIEMONTE,12010,IT,PACIFIC TIME,-8,44.305,7.195972,
WCHTKSNM,wch14,Wichita14,833 N MAIN ST,,WICHITA,KANSAS,67203,US,CENTRAL TIME,-6,37.698025,-97.338333,
MRINOHAT,day13,Dayton13,4595 S DIXIE DR,,DAYTON,OHIO,45439,US,EASTERN TIME,-5,39.689163,-84.217827,
TRCNNMXB,toc1,TruthOrConsequences1,610 NM-195,,TRUTH OR CONSEQUENCES,NEW MEXICO,87901,US,MOUNTAIN TIME,-7,33.153221,-107.189743,
PSTNENAY,psn1,Preston1,16 FYLDE RD,16,PRESTON,LANCASHIRE,PR1 2TY,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,53.762989,-2.70822,
CLMBA7ZN,bgo15,Bogota15,CARRERA 16 NO. 80 - 58,,BOGOTA,DISTRITO CAPITAL DE BOGOTA,110221,CO,EASTERN TIME,-5,4.66726,-74.057251,
BOGTCLHL,bgo16,Bogota16,15A-25 MANZANA 6 LOTE 25,,BOGOTA,DISTRITO CAPITAL DE BOGOTA,110921,CO,EASTERN TIME,-5,4.67521,-74.154846,
ALXOVAQN,wdc126,Washington126,0 NORFOLK SOUTHERN MAIN LINE MILE POST 12,RR ROW,ALEXANDRIA,VIRGINIA,22304,US,EASTERN TIME,-5,38.80175,-77.132439,
KPLEHIAR,hon11,Honolulu11,91-340 FARRINGTON HWY,LORAL ORION EARTH STATION,KAPOLEI,HAWAII,96707,US,"HAWAII, TAHITI",-10,21.336786,-158.090179,
MSSLMTMA,msl2,Missoula2,201 N PATTEE ST,,MISSOULA,MONTANA,59802,US,MOUNTAIN TIME,-7,46.870827,-113.993217,
CLSPCOPV,csp13,ColoradoSprings13,980 DUBLIN BLVD,,COLORADO SPRINGS,COLORADO,80918,US,MOUNTAIN TIME,-7,38.926189,-104.808823,
BZMNMTMA,bzn1,Bozeman1,114 S WILLSON AVE,,BOZEMAN,MONTANA,59715,US,MOUNTAIN TIME,-7,45.677761,-111.038292,
PITIGUAE,gum2,Guam2,320 N MARINE CORPS DR,,PITI,GU,96915-5514,GU,"CANBERRA, MELBOURNE, SYDNEY",10,13.463636,144.692673,
MALMSWAF,mmo1,Malmo1,15 KROSSVERKSGATAN,,LIMHAMN,,216 16,SE,CET  CENTRAL EUROPEAN,1,55.574718,12.92819,
NRBGGEAF,nur2,Nuremberg2,31 AM TOWER,,NURNBERG,BAVARIA,90475,DE,CET  CENTRAL EUROPEAN,1,49.390141,11.18286,
MEXCA1GB,mry6,Monterrey6,AV ARISTOTELES 119,,CIUDAD APODACA,NUEVO LEON,66603,MX,CENTRAL TIME,-6,25.766041,-100.19313,
WTRLNYBK,syr11,Syracuse11,1299 STONE CHURCH RD,,WATERLOO,NEW YORK,13165,US,EASTERN TIME,-5,42.963184,-76.881081,
RDCYCAJV,sjo72,SanJose72,209 REDWOOD SHORES PKWY,,REDWOOD CITY,CALIFORNIA,94065,US,PACIFIC TIME,-8,37.522873,-122.254021,
SNJPCAOD,sjo73,SanJose73,22 GREAT OAKS BLVD,,SAN JOSE,CALIFORNIA,95119,US,PACIFIC TIME,-8,37.237518,-121.774628,
NANCFRAC,ncy1,Nancy1,RUE DE LA FORET DE LA REINE,,NANCY,GREAT-EAST,0,FR,CET  CENTRAL EUROPEAN,1,48.655869,6.13099,
GOBGSWAN,gbg1,Goteborg1,34C TAGENEV??GEN,,HISINGS KARRA,,425 37,SE,CET  CENTRAL EUROPEAN,1,57.7752,11.99402,
SFNSAUAR,syd16,Sydney16,8 CENTRAL AVE,,EVELEIGH,NEW SOUTH WALES,2015,AU,"CANBERRA, MELBOURNE, SYDNEY",10,-33.896221,151.193924,
LSANCARU,lax87,LosAngeles87,10100 SANTA MONICA BLVD,,LOS ANGELES,CALIFORNIA,90067,US,PACIFIC TIME,-8,34.061378,-118.416313,
HLBKIDAD,mld1,MaladCity1,28413 W HIGHWAY 37,,HOLBROOK,IDAHO,83243,US,MOUNTAIN TIME,-7,42.327957,-112.809433,
DBLNGEAA,dbl1,Dobeln1,HERRMANN-OTTO-SCHMIDT STR,INDUSTRIEGEBIET,DOBELN-OST,SAXONY,4720,DE,CET  CENTRAL EUROPEAN,1,51.11953,13.15945,
FKSTENAC,flk1,Folkstone1,ASHFORD RD,BUILDING 75C,FOLKESTONE,KENT,CT18 8AP,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,51.091801,1.11964,
HCMCVNBR,hcm2,HoChiMinh2,"STREET 19, TAN THUAN EXPORT PROCESSING ZONE, DISTRICT 7",,HO CHI MINH,HO CHI MINH ,,VN,"BANGKOK, JAKARTA",7,10.768867,106.745468,
BRRIBZAK,sap32,SaoPaulo32,ALAMEDA ARAGUAIA 3641,,BARUERI,SAO PAULO,06455-000,BR,"BUENOS AIRES, GREENLAND",-3,-23.502457,-46.827026,
L0996123,rio10,RiodeJaneiro10,ESTRADA ADHEMAR BEBIANO 1380,,RIO DE JANEIRO,RIO DE JANEIRO,21061-750,BR,"BUENOS AIRES, GREENLAND",-3,-22.871128,-43.273239,
CAMOITBB,tur5,Turin5,VIA DEL PAVONE STRADA SECUNDO,,CASALE MONFERRATO,PIEMONTE,15033,IT,CET  CENTRAL EUROPEAN,1,45.13731,8.45175,
HSLNGEAA,mep1,Meppen1,AM SCHNULLENRIEDENGRABEN,,HASELUNNE,LOWER SAXONY,49740,DE,CET  CENTRAL EUROPEAN,1,52.682987,7.462883,
NLLMGEAA,stg4,Stuttgart4,20 DAIMLERSTR,,LEUTENBACH,,71397,DE,CET  CENTRAL EUROPEAN,1,48.904911,9.41973,
BRZLA9DC,aju2,Aracaju2,RUA DIVINA PASTORA 942,BRDIGITAL,ARACAJU,SERGIPE,49055-220,BR,"BUENOS AIRES, GREENLAND",-3,-10.90968,-37.06002,
LSVZNVCA,lvg28,LasVegas28,5660 BADURA AVE,,LAS VEGAS,NEVADA,89118,US,PACIFIC TIME,-8,36.064423,-115.219521,
BSPNGEAB,hdk1,Heidekreis1,BEHRINGER STR,ILA BISPINGEN,BISPINGEN,LOWER SAXONY,29646,DE,CET  CENTRAL EUROPEAN,1,53.097771,9.973441,
BBNHGEAA,mnh1,Mannheim1,29 GUTENBERGSTR,,BOBENHEIM-ROXHEIM,RHINELAND-PALATINATE,67240,DE,CET  CENTRAL EUROPEAN,1,49.585201,8.34908,
BCHRGEAA,old1,Oldenburg1,GE AM GEESCHANDAMM,,ZETEL (BOCKHORN),LOWER SAXONY,26345,DE,CET  CENTRAL EUROPEAN,1,53.384361,8.01129,
BRCHGEAA,ksr3,Karlsruhe3,32 STEGWIESENSTR,,BRUCHSAL,BADEN-WURTTEMBERG,76646,DE,CET  CENTRAL EUROPEAN,1,49.137772,8.581737,
BOISIDWE,boi12,Boise12,1630 N MAPLE GROVE RD,,BOISE,IDAHO,83704,US,MOUNTAIN TIME,-7,43.620319,-116.29377,
EUGNOR28,eug11,Eugene11,1703 RIVER RD,,EUGENE,OREGON,97404,US,PACIFIC TIME,-8,44.090694,-123.125534,
BRZLA9A9,rcf3,Recife3,"RUA QUARENTA E OITO, LOTE 6-A LOTE 6-A",NODO ESPINHEIRO RECIFE,RECIFE,PERNAMBUCO,52050-380,BR,"BUENOS AIRES, GREENLAND",-3,-8.044351,-34.890392,
HLSNFIDL,hel3,Helsinki3,TELEVISIO KATU 2,,HELSINKI,UUSIMAA,240,FI,"ATHENS, BERIUT, CAIRO",2,60.204174,24.923979,
JCSNMICF,lsg8,Lansing8,209 E WASHINGTON AVE,,JACKSON,MICHIGAN,49201,US,EASTERN TIME,-5,42.245129,-84.402412,
CHSNMIXI,sgn2,Saginaw2,144 S SAGINAW ST,,CHESANING,MICHIGAN,48616,US,EASTERN TIME,-5,43.184719,-84.116898,
MMPKTNZC,mem10,Memphis10,715 S DANNY THOMAS BLVD,,MEMPHIS,TENNESSEE,38126,US,CENTRAL TIME,-6,35.127529,-90.047394,
ELSGCAMB,lax88,LosAngeles88,410 S DOUGLAS ST,,EL SEGUNDO,CALIFORNIA,90245,US,PACIFIC TIME,-8,33.91074,-118.382698,
BWLGKYHX,bwg2,BowlingGreen2,5624 OLD NASHVILLE RD,,BOWLING GREEN,KENTUCKY,42104,US,CENTRAL TIME,-6,36.929188,-86.491966,
BTCKMIIK,btl2,BattleCreek2,133 ANGELL ST,,BATTLE CREEK,MICHIGAN,49037,US,EASTERN TIME,-5,42.324104,-85.206734,
TKWLWAOK,sea47,Seattle47,3511 S 120TH PL,,TUKWILA,WASHINGTON,98168,US,PACIFIC TIME,-8,47.495335,-122.287216,
OKCIOK87,okc11,OklahomaCity11,920 S SANTA FE AVE,,OKLAHOMA CITY,OKLAHOMA,73160,US,CENTRAL TIME,-6,35.455654,-97.511108,
ALBQNMSW,aqq7,Albuquerque7,1700 BARCELONA RD SW,,ALBUQUERQUE,NEW MEXICO,87105,US,MOUNTAIN TIME,-7,35.030579,-106.682411,
NPLSFLXD,nfl1,NaplesFL1,990 26TH AVE N,,NAPLES,FLORIDA,34103,US,EASTERN TIME,-5,26.177149,-81.798698,
YAKMWA02,ykm3,Yakima3,8 S 2ND AVE,,YAKIMA,WASHINGTON,98902,US,PACIFIC TIME,-8,46.600319,-120.511238,
SHNDCAAI,shd1,Shandon1,15751 E HIGHWAY 41,,SHANDON,CALIFORNIA,93461,US,PACIFIC TIME,-8,35.67387,-120.350632,
LSHLCABK,lsh1,LostHills1,16631 HWY 31,,LOST HILLS,CALIFORNIA,93249,US,PACIFIC TIME,-8,35.612083,-119.689743,
Z0011480,mia43,Miami43,50 NE 9TH ST,,MIAMI,FLORIDA,33132,US,EASTERN TIME,-5,25.782331,-80.193214,
CPTHGEAA,ber6,Berlin6,MICHENDORFER CHAUSSEE CHAUSS??E,,SCHWIELOWSEE,BRANDENBURG,14548,DE,CET  CENTRAL EUROPEAN,1,52.345711,13.00647,
CLMMFRAA,par31,Paris31,ZONE DE LA CROIX ST PIERRE,,COULOMMIERS,,77120,FR,CET  CENTRAL EUROPEAN,1,48.798512,2.9905,
NLLDENAA,kdl1,Kendal1,NATLAND,Beech Tree Garage,KENDAL,CUMBRIA,LA9 7QT,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,54.288334,-2.73775,
BGGRST02,lak1,Lanark1,ABT1 COLDCHAPEL FARM ABINGTON,,BIGGAR,SCOTLAND,ML12 6RW,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,55.505501,-3.685783,
DNCSENAY,dnc2,Doncaster2,BURDEN CLOSE,,DONCASTER,SHEFFIELD,DN1 3RX,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,53.516029,-1.13845,
HRWCENAA,kls1,Kelso1,RUMBLETONRIGG FARM,,GREENLAW,SCOTLAND,TD10 6XS,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,55.70121,-2.51504,
ALWKENAB,alw1,Alnwick1,1068 WILLOWTREE INDUSTRIAL ESTATE EST,,ALNWICK,NORTHUMBERLAND,NE66 2HA,GB,PACIFIC TIME,-8,55.406811,-1.69452,
CGDSBZAA,cur3,Curitiba3,584 KM BR 116,,CAMPINA GRANDE DO SUL,PARANA,83430-000,BR,"BUENOS AIRES, GREENLAND",-3,-25.099779,-48.678833,
DNSLGEAA,ess2,Essen2,SCH??TTMANNSHOF 24,,DINSLAKEN,NORTH RHINE-WESTPHALIA,46539,DE,CET  CENTRAL EUROPEAN,1,51.556099,6.79348,
KPPLBGAA,ant3,Antwerp3,STARRENHOFLAAN 7A,,KAPELLEN,ANTWERP,2950,BE,CET  CENTRAL EUROPEAN,1,51.32774,4.4116,
QRBRBZAB,cur4,Curitiba4,1366 RUA PEDRO PASA,,CAMPINA GRANDE DO SUL,PARANA,83430-000,BR,"BUENOS AIRES, GREENLAND",-3,-25.366842,-49.102844,
PANMA00Q,pty4,PanamaCity4,"CALLE VICTOR IGLESIAS, EDIFICIO 217, CORREGIMIENTO DE ANCON",,PANAMA,PANAMA,7144,PA,EASTERN TIME,-5,9.00279,-79.584503,
KVLRGEAA,klv1,Kleve1,5 GEWERBERING,,KEVELAER,NORTH RHINE-WESTPHALIA,47623,DE,CET  CENTRAL EUROPEAN,1,51.579288,6.26182,
LBBNGEAA,ctb1,Cottbus1,GEWERBEPARK,,LUEBBENAU,BRANDENBURG,3222,DE,CET  CENTRAL EUROPEAN,1,51.853569,13.95317,
MYENGEAA,kbz2,Koblenz2,STR LUDWIG-ERHARD-STR,,MAYEN,RHINELAND-PALATINATE,56727,DE,CET  CENTRAL EUROPEAN,1,50.28503,7.24988,
OKTNENAA,exe2,Exeter2,EXETER RD,Units 1/2,OKEHAMPTON,DEVON,EX20 1UE,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,50.741798,-3.98045,
ODBJNLAA,rtm2,Rotterdam2,BUYS BALLOTSTRAAT 6,,OUD-BEIJERLAND,ZUID-HOLLAND,3261 LA,NL,CET  CENTRAL EUROPEAN,1,51.823528,4.43307,
PDWDENAA,mst5,Maidstone5,TRANSFESA RD PADDOCK WOOD,UNIT 12 | DANA TRADING ESTATE,TONBRIDGE,KENT,TN12 6UT,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,51.184662,0.390821,
RIFLCOBH,gws1,GlenwoodSprings1,15746 HWY 6 & 24,,RIFLE,COLORADO,81650,US,MOUNTAIN TIME,-7,39.521965,-107.8424,
PGNTGEAA,nur3,Nuremberg3,KLEINER JOHANNES,,PEGNITZ,BAVARIA,91257,DE,CET  CENTRAL EUROPEAN,1,49.765511,11.55139,
RDBRGEAA,drs2,Dresden2,GEWERBESTR,,RADEBURG,SAXONY,1471,DE,CET  CENTRAL EUROPEAN,1,51.205669,13.73447,
SRRBFRAA,stt3,Strasbourg3,2 VOIE COMMANDE,,SARREBOURG,GREAT-EAST,57400,FR,CET  CENTRAL EUROPEAN,1,48.769241,7.22937,
STRMGEAA,miz1,Mainz1,GEWERBEPARK WALDELAUBERSHEIM,,STROMBERG,RHINELAND-PALATINATE,55438,DE,CET  CENTRAL EUROPEAN,1,49.957214,7.740804,
THIBFRAA,rms1,Reims1,CHEMIN DE CHALONS,,THIBIE,GREAT-EAST,51510,FR,CET  CENTRAL EUROPEAN,1,48.932217,4.222612,
WFBGGEAB,hvr3,Hannover3,GEWERBEGEBIET AN DER KLANZE,,WEYHAUSEN,LOWER SAXONY,38554,DE,CET  CENTRAL EUROPEAN,1,52.464169,10.72486,
BLHRBZAR,bhz15,BeloHorizonte15,1160 RUA DESEMBARGADOR REIS ALVES,,BELO HORIZONTE,MINAS GERAIS,30610-270,BR,"BUENOS AIRES, GREENLAND",-3,-19.967505,-43.995876,
ANCSAK36,anc2,Anchorage2,2700 E TUDOR RD,,ANCHORAGE,ALASKA,99507,US,ALASKA,-9,61.180672,-149.830276,
BSGRFRAB,lil3,Lille3,2 RUE CALMETTE,,BOIS-GRENIER,HEIGHTS OF FRANCE,59280,FR,CET  CENTRAL EUROPEAN,1,50.652843,2.895165,
OMANNEEP,oma18,Omaha18,1200 MIKE FAHEY ST,,OMAHA,NEBRASKA,68102,US,CENTRAL TIME,-6,41.26635,-95.932587,
BRZLA8VL,sap33,SaoPaulo33,AVENIDA LARANJEIRAS 2471,,LIMEIRA,SAO PAULO,13485-254,BR,"BUENOS AIRES, GREENLAND",-3,-22.53923,-47.38385,
ARGNA6H4,slt2,Salta2,JOSE MANUEL ESTRADA ESTRADA 81,,SAN JOSE DE METAN,SALTA,4440,AR,"BUENOS AIRES, GREENLAND",-3,-25.496401,-64.980659,
ARGNA6I9,sde3,SantiagoDelEstero3,RN157 A 150 MTS TRANSPORTE CIULIANO FRIAS S/N,,FRIAS,SANTIAGO DEL ESTERO,4230,AR,"BUENOS AIRES, GREENLAND",-3,-28.658251,-65.106331,
ARGNA6HX,sde1,SantiagoDelEstero1,PREDIO DE RADIO Y TELEVISION DE LORETO S/N,,LORETO,SANTIAGO DEL ESTERO,4208,AR,"BUENOS AIRES, GREENLAND",-3,-28.289242,-64.187622,
ARGNA6IG,sde2,SantiagoDelEstero2,SAN MARTIN,,TERMAS DE RIO HONDO,SANTIAGO DEL ESTERO,4220,AR,"BUENOS AIRES, GREENLAND",-3,-27.491779,-64.861183,
DTRVMI49,det46,Detroit46,2100 WOODWARD AVE,,DETROIT,MICHIGAN,48201,US,EASTERN TIME,-5,42.337746,-83.051178,
CLMBA9CV,bgo17,Bogota17,CARRERA 73 NO.57R É?? 12 SUR,,BOGOTA,CUNDINAMARCA,111921,CO,EASTERN TIME,-5,4.59514,-74.16835,
CHYNWYIR,chy8,Cheyenne8,6444 S GREELEY HWY,,CHEYNNE,WYOMING,82007,US,MOUNTAIN TIME,-7,41.059429,-104.79882,
SNRMCAEQ,srm1,SanRamon1,12647 ALCOSTA BLVD,,SAN RAMON,CALIFORNIA,94583,US,PACIFIC TIME,-8,37.7729,-121.959351,
LEONXMAC,leo2,Leon2,CALLE FRAY DANIEL MIRELES 739,,LEON DE LOS ALDAMA,GUANAJUATO,37260,MX,CENTRAL TIME,-6,21.125715,-101.662651,
MEXCA27C,mex15,MexicoCity15,"CALLE PASEO TOLLOCAN 1141 (EX) AV. PASEO TOLLOCAN 1333, DELE",,TOLUCA,MEXICO,50245,MX,CENTRAL TIME,-6,19.287691,-99.585709,
HRLWENAY,lon97,London97,KAO PARK DATA CENTRE LONDON ROAD,,HARLOW,ESSEX,CM17 9NA,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,51.77063,0.130269,
AGSCXABM,agc2,Aguascalientes2,CALLE JOSEFA ORTIZ DE DOMINGUEZ 320,,AGUASCALIENTES,AGUASCALIENTES,20240,MX,CENTRAL TIME,-6,21.878611,-102.288933,
MEXCA1NP,tij2,Tijuana2,CALLE CIUDAD JUAREZ 20920,NODO TIJUANA,TIJUANA,BAJA CALIFORNIA,22470,MX,PACIFIC TIME,-8,32.548019,-116.903366,
MEXCA1ZW,mry7,Monterrey7,AV MANUEL GOMEZ MORIN 350,,MONTERREY,NUEVO LEON,64640,MX,CENTRAL TIME,-6,25.67297,-100.352341,
WASODCMQ,wdc127,Washington127,700 6TH ST NW,,WASHINGTON,DISTRICT OF COLUMBIA,20001,US,EASTERN TIME,-5,38.899036,-77.020287,
KOSSTXAB,wac3,Waco3,106 ADAMS ST @ (MP 8090 RR),,KOSSE,TEXAS,76653,US,CENTRAL TIME,-6,31.307873,-96.629265,
BRHMENLT,bhe10,BirminghamEN10,PERIMETER RD,RESORTS WORLD ARENA,BIRMINGHAM,BIRMINGHAM,B40 1NT,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,52.448444,-1.720426,
ECDRA3CE,mcl2,Machala2,AVENIDA COL??N TINOCO 10 ENTRE CALLES COLON Y BUENAVISTA,,MACHALA,EL ORO,70201,EC,EASTERN TIME,-5,-3.263486,-79.956924,
CLPKMDIA,bal39,Baltimore39,90 STADIUM DR,,COLLEGE PARK,MARYLAND,20742,US,EASTERN TIME,-5,38.990582,-76.945297,
MNCOMCAI,xmc1,Monaco1,6 ALBERT II AVE,,MONACO,MONACO-VILLE,98000,MC,CET  CENTRAL EUROPEAN,1,43.729195,7.416117,
ENWDCOFU,den68,Denver68,8250 S AKRON ST,,CENTENNIAL,COLORADO,80112,US,MOUNTAIN TIME,-7,39.567921,-104.882011,
CRDFWLAY,cdf2,Cardiff2,PENDYRIS ST,UNIT D,CARDIFF,CARDIFF,CF11 6BH,GB,"DUBLIN,EDINBURGH,LONDON,LISBON",0,51.475227,-3.185318,
BRZLA92L,goi2,Goiania2,RUA 118 149,,GOIANIA,GOIAS,74085-400,BR,"BUENOS AIRES, GREENLAND",-3,-16.69383,-49.25058,
HRTLBZAJ,sap35,SaoPaulo35,"RUA CUBA, 266 - BAIRRO JARDIM",SANTA CLARA DO LAGO I,HORTOLANDIA,SAO PAULO,13186-380,BR,"BUENOS AIRES, GREENLAND",-3,-22.889923,-47.194885,
CNCTOHLF,cin21,Cincinnati21,2700 BEARCAT WAY,,CINCINNATI,OHIO,45221,US,EASTERN TIME,-5,39.131252,-84.515961,
SAPLBZVA,sap36,SaoPaulo36,RUA MONSENHOR MAGALDI 82,,S?üO PAULO,SAO PAULO,04753-120,BR,"BUENOS AIRES, GREENLAND",-3,-23.655642,-46.715214,
ESRTTUAA,ist4,Istanbul4,4 ERZURUM KONGRE CADDESI CAD.,,ESENYURT,ISTANBUL,34517,TR,"ATHENS, BERIUT, CAIRO",2,41.049622,28.671717,
JCVLFLLX,jax32,Jacksonville32,1070 E ADAMS ST,,JACKSONVILLE,FLORIDA,32202,US,EASTERN TIME,-5,30.323753,-81.642967,
BNARAGPJ,bna43,BuenosAires43,GRAL URQUIZA,,ZARATE,BUENOS AIRES,B2800,AR,PACIFIC TIME,-8,-34.089531,-59.036091,
CMPAAGAA,bna44,BuenosAires44,RUTA 9 COLECTORA OESTE ENTRE FRENCH Y BERUTI,,CAMPANA,BUENOS AIRES,B2804,AR,PACIFIC TIME,-8,-34.179543,-58.966976,
